iter	Logloss	Precision
0	0.4233485272	0.9874012051
5	0.07646875807	0.9873783752
10	0.03923113302	0.9886185857
15	0.02925961326	0.9900148798
20	0.02516063361	0.9913360514
25	0.02349896209	0.9914526563
30	0.02218775066	0.9916473864
35	0.02107261443	0.9916473864
40	0.02069735821	0.9917254902
45	0.01976450131	0.9921142454
50	0.01929745235	0.9921920979
55	0.01888320132	0.9923088997
60	0.01833006901	0.9925039246
65	0.01816561612	0.9924652696
70	0.01798644474	0.9925821265
75	0.01720507824	0.9929331396
80	0.01673584274	0.993089367
85	0.01633586033	0.9932066284
90	0.01615873681	0.9932849008
95	0.01609556335	0.9934802247
100	0.01602617276	0.9935192459
105	0.01580945261	0.9935972975
110	0.01546593086	0.9936363279
115	0.0149005826	0.9937924803
120	0.0147514681	0.9939877397
125	0.01450589711	0.9940268008
130	0.01438230598	0.9941049322
135	0.01407942167	0.9942612319
140	0.01405557348	0.9942612319
145	0.01370875925	0.9943394001
150	0.01347995581	0.9944178001
155	0.01346735633	0.9944178001
160	0.01341164463	0.9944178001
165	0.01339532935	0.9944959899
170	0.01320480192	0.994574192
175	0.01310489738	0.9946915182
180	0.01295034726	0.9947306331
185	0.01253750367	0.9948481988
190	0.0122659076	0.9951221431
195	0.01225620261	0.9951221431
200	0.01221120535	0.9951612903
205	0.0121967148	0.9952787504
210	0.01210407784	0.99531791
215	0.01209975058	0.99531791
220	0.01197230737	0.9953570726
225	0.01194314055	0.9953962383
230	0.01191258197	0.9954354071
235	0.01183649787	0.9954354071
240	0.01183313906	0.9954745789
245	0.01182638284	0.9954745789
250	0.01163729421	0.995592113
255	0.01151073382	0.995592113
260	0.01150443107	0.995592113
265	0.01124707107	0.9955529319
270	0.01109853064	0.995592113
275	0.01078988509	0.9958272645
280	0.0105752562	0.9958664672
285	0.01040717193	0.9958664672
290	0.0103338159	0.9959839357
295	0.01028841581	0.9959840939
300	0.01028254603	0.9959840939
305	0.01027107781	0.9959840939
310	0.01026747297	0.9959840939
315	0.01025003487	0.9959840939
320	0.010117226	0.9960231523
325	0.009990555253	0.9961408207
330	0.009925982789	0.9961408207
335	0.009924250918	0.9961408207
340	0.009922961664	0.9961408207
345	0.0098577301	0.9962192817
350	0.009612956908	0.9962585168
355	0.009566472597	0.9963369963
360	0.00955994552	0.9963369963
365	0.009485834503	0.9964154882
370	0.009484380022	0.9964154882
375	0.009444940177	0.9964547388
380	0.009429066912	0.9964547388
385	0.009427854844	0.9964547388
390	0.00930657328	0.9965333859
395	0.009305935889	0.9965333859
400	0.00929852539	0.9965333859
405	0.00922606966	0.9966119056
410	0.009225062618	0.9966119056
415	0.009222457577	0.9966119056
420	0.009221208725	0.9966119056
425	0.009218694136	0.9966119056
430	0.009211746153	0.9966119056
435	0.00921111841	0.9966119056
440	0.009209126639	0.9966119056
445	0.00919007848	0.9966119056
450	0.009182107776	0.9966119056
455	0.009181116413	0.9966119056
460	0.009179745752	0.9966119056
465	0.00917280802	0.9966119056
470	0.009151980352	0.9966119056
475	0.009095485927	0.9966904377
480	0.00908058895	0.9967297084
485	0.009005443755	0.9968475391
490	0.009003126354	0.9968475391
495	0.008995849122	0.9968475391
499	0.008923646057	0.9968475391
